Unnamed: 0,paper_id,cited_dataset,title,abstract,year,url,citation_count,is_open_access,venue,fields_of_study,publication_types,journal,authors,external_ids,doi,arxiv_id,pubmed_id,evaluation_metrics,inclusion_type,key
34,ecb2aeabd8834638e3eec4f74487719243693677,"CBIS-DDSM, MIAS",Spatially localized sparse approximations of deep features for breast mass characterization,"We propose a deep feature-based sparse approximation classification technique for classification of breast masses into benign and malignant categories in film screen mammographs. This is a significant application as breast cancer is a leading cause of death in the modern world and improvements in diagnosis may help to decrease rates of mortality for large populations. While deep learning techniques have produced remarkable results in the field of computer-aided diagnosis of breast cancer, there are several aspects of this field that remain under-studied. In this work, we investigate the applicability of deep-feature-generated dictionaries to sparse approximation-based classification. To this end we construct dictionaries from deep features and compute sparse approximations of Regions Of Interest (ROIs) of breast masses for classification. Furthermore, we propose block and patch decomposition methods to construct overcomplete dictionaries suitable for sparse coding. The effectiveness of our deep feature spatially localized ensemble sparse analysis (DF-SLESA) technique is evaluated on a merged dataset of mass ROIs from the CBIS-DDSM and MIAS datasets. Experimental results indicate that dictionaries of deep features yield more discriminative sparse approximations of mass characteristics than dictionaries of imaging patterns and dictionaries learned by unsupervised machine learning techniques such as K-SVD. Of note is that the proposed block and patch decomposition strategies may help to simplify the sparse coding problem and to find tractable solutions. The proposed technique achieves competitive performances with state-of-the-art techniques for benign/malignant breast mass classification, using 10-fold cross-validation in merged datasets of film screen mammograms.",2023.0,https://www.semanticscholar.org/paper/ecb2aeabd8834638e3eec4f74487719243693677,3,True,Mathematical biosciences and engineering : MBE,Medicine,JournalArticle,"{'volume': '20', 'pages': '15859 - 15882', 'name': 'Mathematical biosciences and engineering : MBE'}","Chelsea E. Harris, Uchenna Okorie, S. Makrogiannis","{'PubMedCentral': '10949936', 'DOI': '10.3934/mbe.2023706', 'CorpusId': 260389564, 'PubMed': '37919992'}",10.3934/mbe.2023706,,37919992.0,PPR,automatic,Harris2023SpatiallyLS
35,4957c3a79cb7312db7ae0d996119bad0bcf4a414,CBIS-DDSM,Enhancing Breast Cancer Diagnosis: Automated Segmentation and Detection with YOLOv8,": Breast cancer is a pervasive global health concern, demanding precise and timely diagnosis for effective treat-ment. In this research, we present an innovative approach to breast cancer segmentation using YOLOv8x-seg, a specialized variant of the YOLO (You Only Look Once) model optimized for semantic segmentation. The methodology commences with comprehensive data collection from the Curated Breast Imaging Subset of DDSM (CBIS-DDSM) dataset, which encompasses various breast conditions, and meticulous data annotation facilitated by Roboflow. The YOLOv8x-seg model is trained to achieve an F1-score of 95.27% and an IoU (In-tersection over Union) of 89.51%. These metrics are indicative of the model’s ability to accurately identify and segment breast cancer anomalies within mammography images. The anticipated outcome is a model poised to significantly improve the efficiency and accuracy of breast cancer diagnosis, offering a valuable contribution to the field of medical image analysis.",2024.0,https://www.semanticscholar.org/paper/4957c3a79cb7312db7ae0d996119bad0bcf4a414,1,True,International Conference on Agents and Artificial Intelligence,Computer Science,JournalArticle,{'pages': '665-672'},"Farag H. Alhsnony, Lamia Sellami","{'DBLP': 'conf/icaart/AlhsnonyS24', 'DOI': '10.5220/0012382500003636', 'CorpusId': 268225106}",10.5220/0012382500003636,,,"F1, F1-score, PPR, accuracy",automatic,Alhsnony2024EnhancingBC
36,a7ce473d5987b5dabe245b5772de28ea2da1758e,"CBIS-DDSM, INbreast",Local Extremum Mapping for Weak Supervision Learning on Mammogram Classification and Localization,"The early and accurate detection of breast lesions through mammography is crucial for improving survival rates. However, the existing deep learning-based methods often rely on costly pixel-level annotations, limiting their scalability in real-world applications. To address this issue, a novel local extremum mapping (LEM) mechanism is proposed for mammogram classification and weakly supervised lesion localization. The proposed method first divides the input mammogram into multiple regions and generates score maps through convolutional neural networks. Then, it identifies the most informative regions by filtering local extrema in the score maps and aggregating their scores for final classification. This strategy enables lesion localization with only image-level labels, significantly reducing annotation costs. Experiments on two public mammography datasets, CBIS-DDSM and INbreast, demonstrate that the proposed method achieves competitive performance. On the INbreast dataset, LEM improves classification accuracy to 96.3% with an AUC of 0.976. Furthermore, the proposed method effectively localizes lesions with a dice similarity coefficient of 0.37, outperforming Grad-CAM and other baseline approaches. These results highlight the practical significance and potential clinical applications of our approach, making automated mammogram analysis more accessible and efficient.",2025.0,https://www.semanticscholar.org/paper/a7ce473d5987b5dabe245b5772de28ea2da1758e,0,False,Bioengineering,,JournalArticle,"{'volume': '12', 'name': 'Bioengineering'}","Minjuan Zhu, Lei Zhang, Lituan Wang, Zizhou Wang, Yan Wang, Guangwu Qian","{'PubMedCentral': '12024162', 'DOI': '10.3390/bioengineering12040325', 'CorpusId': 277230252}",10.3390/bioengineering12040325,,,"AUC, PPR, accuracy, dice, map",automatic,Zhu2025LocalEM
37,9e9a278c089529de283813efa54f63b0d50d21e3,"INbreast, CBIS-DDSM",Early Breast Cancer Detection Based on Deep Learning: An Ensemble Approach Applied to Mammograms,,2024.0,https://www.semanticscholar.org/paper/9e9a278c089529de283813efa54f63b0d50d21e3,0,False,BioMedInformatics,,JournalArticle,{'name': 'BioMedInformatics'},"Youness Khourdifi, Alae El Alami, Mounia Zaydi, Yassine Maleh, Omar Er-Remyly","{'DOI': '10.3390/biomedinformatics4040127', 'CorpusId': 274759242}",10.3390/biomedinformatics4040127,,,PPR,automatic,Khourdifi2024EarlyBC
38,7d94de2a44e8a90d26759b9aea763373632b635b,CBIS-DDSM,An Integrated Approach for Improved Mammography Image Classification Using EfficientNet and Attention Mechanism,,2024.0,https://www.semanticscholar.org/paper/7d94de2a44e8a90d26759b9aea763373632b635b,1,False,2024 IEEE International Conference on Medical Artificial Intelligence (MedAI),,Conference,"{'pages': '114-122', 'name': '2024 IEEE International Conference on Medical Artificial Intelligence (MedAI)'}","Yangsheng Long, Mou Zhou, Shangzhu Jin, Jun Peng, Yingxu Wang","{'DOI': '10.1109/MedAI62885.2024.00022', 'CorpusId': 275018110}",10.1109/MedAI62885.2024.00022,,,PPR,automatic,Long2024AnIA
39,5f0d3a77b049ff9e0ccee7713bae498dfbf25bb7,CBIS-DDSM,MTU-Net: Multi-Task Convolutional Neural Network for Breast Calcification Segmentation from Mammograms,"Computer-Aided Detection (CAD) is a technology that helps radiologists identify malignant microcalcifications (MCs) on mammograms. By minimizing observational oversight, CAD enhances the radiologist's detection accuracy. However, the high incidence of false positives limits the reliance on these technologies. Breast Arterial Calcifications (BAC) are a common source of false positives. Effective identification and elimination of these false positives are crucial for improving CAD performance in detecting malignant MCs. This paper presents a model that can eliminate BACs from positive findings, thereby enhancing the accuracy of CAD. Inspired by the successful outcomes of the UNet model in various biomedical segmentation tasks, a multitask U-Net (MTU-Net) was developed to simultaneously segment different types of calcifications, including MCs and BACs, in mammograms. This was achieved by integrating multiple fully connected output nodes in the output layer and applying different objective functions for each calcification type instead of training different models or using one model with a shared objective function for different classes. The experimental results demonstrate that the proposed MTU-Net model can reduce training and inference times compared to separate multi-structure segmentation problems. In addition, this helps the model converge faster and delivers better segmentation results for specific samples.",2024.0,https://www.semanticscholar.org/paper/5f0d3a77b049ff9e0ccee7713bae498dfbf25bb7,0,True,"Engineering, Technology &amp; Applied Science Research",,JournalArticle,"{'name': 'Engineering, Technology &amp; Applied Science Research'}",Manal Alghamdi,"{'DOI': '10.48084/etasr.8403', 'CorpusId': 273293585}",10.48084/etasr.8403,,,"ROC, accuracy",automatic,Alghamdi2024MTUNetMC
40,c92555dde2c50a13e682aa5ccf3fddfb749eff5c,CBIS-DDSM,Advancing precision in breast cancer detection: a fusion of vision transformers and CNNs for calcification mammography classification,,2024.0,https://www.semanticscholar.org/paper/c92555dde2c50a13e682aa5ccf3fddfb749eff5c,3,False,Applied intelligence (Boston),Computer Science,JournalArticle,"{'volume': '54', 'pages': '8170-8183', 'name': 'Appl. Intell.'}","S. S. Boudouh, M. Bouakkaz","{'DBLP': 'journals/apin/BoudouhB24', 'DOI': '10.1007/s10489-024-05619-3', 'CorpusId': 270694109}",10.1007/s10489-024-05619-3,,,precision,automatic,Boudouh2024AdvancingPI
41,7b9a5f25f938e106ae9a3b92f30b4f33f57e843f,"CBIS-DDSM, OPTIMAM",Enhancing Breast Microcalcification Classification: From Binary to Three-Class Classifier,,2024.0,https://www.semanticscholar.org/paper/7b9a5f25f938e106ae9a3b92f30b4f33f57e843f,0,False,Conference of the Open Innovations Association,Computer Science,"JournalArticle, Conference","{'pages': '473-481', 'name': '2024 35th Conference of Open Innovations Association (FRUCT)'}","Adam Mracko, Ivan Cimrák, Lucia Vanovcanová","{'DBLP': 'conf/fruct/MrackoCV24', 'DOI': '10.23919/fruct61870.2024.10516355', 'CorpusId': 269649365}",10.23919/fruct61870.2024.10516355,,,ROC,automatic,Mracko2024EnhancingBM
42,f274c198b6ae066cbf0657300957a3705ff019f7,"INbreast, CBIS-DDSM",Improved Loss Function for Mass Segmentation in Mammography Images Using Density and Mass Size,"Mass segmentation is one of the fundamental tasks used when identifying breast cancer due to the comprehensive information it provides, including the location, size, and border of the masses. Despite significant improvement in the performance of the task, certain properties of the data, such as pixel class imbalance and the diverse appearance and sizes of masses, remain challenging. Recently, there has been a surge in articles proposing to address pixel class imbalance through the formulation of the loss function. While demonstrating an enhancement in performance, they mostly fail to address the problem comprehensively. In this paper, we propose a new perspective on the calculation of the loss that enables the binary segmentation loss to incorporate the sample-level information and region-level losses in a hybrid loss setting. We propose two variations of the loss to include mass size and density in the loss calculation. Also, we introduce a single loss variant using the idea of utilizing mass size and density to enhance focal loss. We tested the proposed method on benchmark datasets: CBIS-DDSM and INbreast. Our approach outperformed the baseline and state-of-the-art methods on both datasets.",2024.0,https://www.semanticscholar.org/paper/f274c198b6ae066cbf0657300957a3705ff019f7,1,True,Journal of Imaging,"Computer Science, Medicine",JournalArticle,"{'volume': '10', 'name': 'Journal of Imaging'}","Parvaneh Aliniya, M. Nicolescu, M. Nicolescu, G. Bebis","{'PubMedCentral': '10816853', 'DBLP': 'journals/jimaging/AliniyaNNB24', 'DOI': '10.3390/jimaging10010020', 'CorpusId': 266910684, 'PubMed': '38249005'}",10.3390/jimaging10010020,,38249005.0,PPR,automatic,Aliniya2024ImprovedLF
43,c78205b51395832e98c072b32235e7c031d8ef0b,CBIS-DDSM,A Deep Learning Approach to Detect Breast Cancer Disease from Mammogram Images,,2023.0,https://www.semanticscholar.org/paper/c78205b51395832e98c072b32235e7c031d8ef0b,3,False,2023 26th International Conference on Computer and Information Technology (ICCIT),,Conference,"{'pages': '1-6', 'name': '2023 26th International Conference on Computer and Information Technology (ICCIT)'}","Amir Sohel, Shahed Hossain, Md Umaid Hasan, Onamika Islam, Utpal Chandra Das, Md. Mahfuzur Rahman","{'DOI': '10.1109/ICCIT60459.2023.10441399', 'CorpusId': 268044854}",10.1109/ICCIT60459.2023.10441399,,,PPR,automatic,Sohel2023ADL
44,f0e25f464bf6b9c14bc61bfda22b21f49eac7cbb,"CBIS-DDSM, INbreast",Comprehensive Analysis of Mammography Images Using Multi-Branch Attention Convolutional Neural Network,"Breast cancer profoundly affects women’s lives; its early diagnosis and treatment increase patient survival chances. Mammography is a common screening method for breast cancer, and many methods have been proposed for automatic diagnosis. However, most of them focus on single-label classification and do not provide a comprehensive analysis concerning density, abnormality, and severity levels. We propose a method based on the multi-label classification of two-view mammography images to comprehensively diagnose a patient’s condition. It leverages the correlation between density type, lesion type, and states of lesions, which radiologists usually perform. It simultaneously classifies mammograms into the corresponding density, abnormality type, and severity level. It takes two-view mammograms (with craniocaudal and mediolateral oblique views) as input, analyzes them using ConvNeXt and the channel attention mechanism, and integrates the information from the two views. Finally, the fused information is passed to task-specific multi-branches, which learn task-specific representations and predict the relevant state. The system was trained, validated, and tested using two public domain benchmark datasets, INbreast and the Curated Breast Imaging Subset of DDSM (CBIS-DDSM), and achieved state-of-the-art results. The proposed computer-aided diagnosis (CAD) system provides a holistic observation of a patient’s condition. It gives the radiologists a comprehensive analysis of the mammograms to prepare a full report of the patient’s condition, thereby increasing the diagnostic precision.",2023.0,https://www.semanticscholar.org/paper/f0e25f464bf6b9c14bc61bfda22b21f49eac7cbb,1,True,Applied Sciences,,JournalArticle,{'name': 'Applied Sciences'},"E. Al-Mansour, Muhammad Hussain, Hatim Aboalsamh, Saad Al-ahmadi","{'DOI': '10.3390/app132412995', 'CorpusId': 265704916}",10.3390/app132412995,,,precision,automatic,AlMansour2023ComprehensiveAO
45,f9abe9e8fe79777b1e394c13d3f6545b3ae10f6a,CBIS-DDSM,Enhanced breast mass mammography classification approach based on pre-processing and hybridization of transfer learning models,,2023.0,https://www.semanticscholar.org/paper/f9abe9e8fe79777b1e394c13d3f6545b3ae10f6a,4,False,Journal of Cancer Research and Clinical Oncology,Medicine,JournalArticle,"{'volume': '149', 'pages': '14549 - 14564', 'name': 'Journal of Cancer Research and Clinical Oncology'}","S. S. Boudouh, M. Bouakkaz","{'DOI': '10.1007/s00432-023-05249-1', 'CorpusId': 260839918, 'PubMed': '37567987'}",10.1007/s00432-023-05249-1,,37567987.0,"PPR, ROC",automatic,Boudouh2023EnhancedBM
46,d59f10584c2fde4c7768d27405e1d9ebdbe6420e,CBIS-DDSM,A learning-based approach to breast cancer screening using mammography images,"The current big challenge facing radiologists in healthcare is the automatic detection and classification of masses in breast mammogram images. In the last few years, many researchers have proposed various solutions to this problem. These solutions are effectively dependent and work on annotated breast image data. But these solutions fail when applied to unlabeled and non-annotated breast image data. Therefore, this paper provides the solution to this problem with the help of a neural network that considers any kind of unlabeled data for its procedure. In this solution, the algorithm automatically extracts tumors in images using a segmentation approach, and after that, the features of the tumor are extracted for further processing. This approach used a double thresholding-based segmentation technique to obtain a perfect location of the tumor region, which was not possible in existing techniques in the literature. The experimental results also show that the proposed algorithm provides better accuracy compared to the accuracy of existing algorithms in the literature.",2023.0,https://www.semanticscholar.org/paper/d59f10584c2fde4c7768d27405e1d9ebdbe6420e,0,True,International Journal of Informatics and Communication Technology (IJ-ICT),,,{'name': 'International Journal of Informatics and Communication Technology (IJ-ICT)'},"K. Shaikh, Sabitha Krishnan, Rohit M. Thanki","{'DOI': '10.11591/ijict.v12i1.pp1-11', 'CorpusId': 260558823}",10.11591/ijict.v12i1.pp1-11,,,"PPR, ROC, accuracy",automatic,Shaikh2023ALA
47,a27ec9994158292638cbaefe9fef6a04b4fecd6a,"CBIS-DDSM, INbreast",GFNet: A Deep Learning Framework for Breast Mass Detection,"Background: Breast mass is one of the main symptoms of breast cancer. Effective and accurate detection of breast masses at an early stage would be of great value for clinical breast cancer analysis. Methods: We developed a novel mass detection framework named GFNet. The GFNet is comprised of three modules, including patch extraction, feature extraction, and mass detection. The developed breast mass detection framework is of high robustness and generality that can be self-adapted to images collected by different imaging devices. The patch-based detection is deployed to improve performance. A novel feature extraction technique based on gradient field convergence features (GFCF) is proposed to enhance the information of breast mass and, therefore, provide useful information for the following patch extraction module. A novel false positives reduction method is designed by combining the texture and morphological features in breast mass patch. This is the first attempt at fusing morphological and texture features for breast mass false positive reduction. Results: Compared to other state-of-the-art methods, the proposed GFNet showed the best performance on CBIS-DDSM and INbreast with an accuracy of 0.90 at 2.91 false positive per image (FPI) and 0.99 at only 0.97 FPI, respectively. Conclusions: The GFNet is an effective tool for detecting breast mass.",2023.0,https://www.semanticscholar.org/paper/a27ec9994158292638cbaefe9fef6a04b4fecd6a,3,True,Electronics,,,{'name': 'Electronics'},"Xiang Yu, Ziquan Zhu, Yoav Alon, D. Guttery, Yudong Zhang","{'DOI': '10.3390/electronics12071583', 'CorpusId': 257826519}",10.3390/electronics12071583,,,accuracy,automatic,Yu2023GFNetAD
48,ec37721c1b1990cf3a7ceb996807c09391ba2e5d,"DDSM, INbreast",An Efficient Method for Breast Mass Classification Using Pre-Trained Deep Convolutional Networks,"Masses are the early indicators of breast cancer, and distinguishing between benign and malignant masses is a challenging problem. Many machine learning- and deep learning-based methods have been proposed to distinguish benign masses from malignant ones on mammograms. However, their performance is not satisfactory. Though deep learning has been shown to be effective in a variety of applications, it is challenging to apply it for mass classification since it requires a large dataset for training and the number of available annotated mammograms is limited. A common approach to overcome this issue is to employ a pre-trained model and fine-tune it on mammograms. Though this works well, it still involves fine-tuning a huge number of learnable parameters with a small number of annotated mammograms. To tackle the small set problem in the training or fine-tuning of CNN models, we introduce a new method, which uses a pre-trained CNN without any modifications as an end-to-end model for mass classification, without fine-tuning the learnable parameters. The training phase only identifies the neurons in the classification layer, which yield higher activation for each class, and later on uses the activation of these neurons to classify an unknown mass ROI. We evaluated the proposed approach using different CNN models on the public domain benchmark datasets, such as DDSM and INbreast. The results show that it outperforms the state-of-the-art deep learning-based methods.",2022.0,https://www.semanticscholar.org/paper/ec37721c1b1990cf3a7ceb996807c09391ba2e5d,4,True,Mathematics,,,{'name': 'Mathematics'},"E. Al-Mansour, M. Hussain, Hatim Aboalsamh, Fazal-e-Amin","{'DOI': '10.3390/math10142539', 'CorpusId': 250997926}",10.3390/math10142539,,,PPR,automatic,AlMansour2022AnEM
49,417e5e5465d25eacf570c5a39ec1823b77b70e06,"MIAS, CBIS-DDSM, INbreast",High Performance Breast Cancer Diagnosis From Mammograms Using Mixture of Experts With EfficientNet Features (MoEffNet),"As breast cancer is a leading cause of death for women globally, there is a critical need for better diagnostic tools. To address this challenge, we propose MoEffNet, a cutting-edge framework that offers high-performance breast cancer diagnosis. MoEffNet is characterised by its innovative hybrid integration of EfficientNet and Mixture of Experts (MoEs), using two powerful techniques developed to enhance accuracy and efficiency. EfficientNet, known for its robust feature extraction capabilities, utilises compound scaling and depth-wise separable convolutions to capture image features across multiple levels of abstraction. This is combined with MoEs framework, which employs specialised expert networks to analyse distinct aspects of mammograms. MoEffNet analyses features at various levels: low-level for basic patterns, mid-level for detailed analyses, and high-level for complex contents. Features extracted from various EfficientNet model stages are assigned to specialised experts to optimise diagnostic precision. A dynamic gating mechanism (EffiGate) is introduced to ensure that the most relevant experts contribute to each diagnostic decision, by dynamically adjusting their influence based on input data characteristics. This approach ensures that the most effective experts are utilised for each case, resulting in superior accuracy. The scalability of MoEffNet is highlighted by its ability to adapt to various computational constraints and accuracy requirements, using EfficientNet’s architecture, which ranges from B0 to B7 models. We have validated MoEffNet’s effectiveness on three mammographic datasets (MIAS, CBIS-DDSM, and INbreast) achieving outstanding results (AUC >0.99 across all datasets), outperforming existing methods. Particularly, EfficientNet B1 and B2 models with three or four experts achieved the highest accuracy, demonstrating MoEffNet’s potential as a robust diagnostic tool for early breast cancer detection. Through its innovative hybrid model, robust feature extraction, dynamic gating, and specialised expert networks, MoEffNet sets a new benchmark in automated mammogram analysis, offering a powerful tool for more accurate and reliable breast cancer diagnosis.",2024.0,https://www.semanticscholar.org/paper/417e5e5465d25eacf570c5a39ec1823b77b70e06,2,True,IEEE Access,Computer Science,JournalArticle,"{'volume': '12', 'pages': '133703-133725', 'name': 'IEEE Access'}","H. Ahmed, Asoke K. Nandi","{'DBLP': 'journals/access/AhmedN24', 'DOI': '10.1109/ACCESS.2024.3461360', 'CorpusId': 273049130}",10.1109/ACCESS.2024.3461360,,,"AUC, PPR, accuracy, precision",automatic,Ahmed2024HighPB
50,2a5d8317c2226ba8cc61fc21539362d3ec7e6594,"CMMD, VinDr-Mammo, INbreast",StethoNet: Robust Breast Cancer Mammography Classification Framework,"Despite the emergence of numerous Deep Learning (DL) models for breast cancer detection via mammograms, there is a lack of evidence about their robustness to perform well on new unseen mammograms. To fill this gap, we introduce StethoNet, a DL-based framework that consists of multiple Convolutional Neural Network (CNN) trained models for classifying benign and malignant tumors. StethoNet was trained on the Chinese Mammography Database (CMMD), and tested on unseen images from CMMD, as well as on images from two independent datasets, i.e., the VinDr-Mammo and the INbreast datasets. To mitigate domain-shift effects, we applied an effective entropy-based domain adaptation technique at the preprocessing stage. Furthermore, a Bayesian hyperparameters optimization scheme was implemented for StethoNet optimization. To ensure interpretable results that corroborate with prior clinical knowledge, attention maps generated using Gradient-weighted Class Activation Mapping (GRADCAM) were compared with Regions of Interest (ROIs) identified by radiologists. StethoNet achieved impressive Area Under the receiver operating characteristics Curve (AUC) scores: 90.7% (88.6%-92.8%), 83.9% (76.0%-91.8%), and 85.7% (82.1%-89.4%) for the CMMD, INbreast, and VinDr-Mammo datasets, respectively. These results surpass the current state of the art and highlight the robustness and generalizability of StethoNet, scaffolding the integration of DL models into breast cancer mammography screening workflows.",2024.0,https://www.semanticscholar.org/paper/2a5d8317c2226ba8cc61fc21539362d3ec7e6594,3,True,IEEE Access,Computer Science,JournalArticle,"{'volume': '12', 'pages': '144890-144904', 'name': 'IEEE Access'}","Charalampos Lamprou, Kyriaki Katsikari, Noora Rahmani, L. Hadjileontiadis, M. Seghier, Aamna Alshehhi","{'DBLP': 'journals/access/LamprouKRHSA24', 'DOI': '10.1109/ACCESS.2024.3473010', 'CorpusId': 273114178}",10.1109/ACCESS.2024.3473010,,,"AUC, ROC, Receiver Operating Characteristic, map",automatic,Lamprou2024StethoNetRB
51,51a9765813034c91a4e6e4a3178ff42d00b30cc0,CBIS-DDSM,A Convolutional Neural Network Based Patch Classifier Using Mammograms,": Breast Cancer is the most prevalent cancer among females worldwide. Early detection is key to good prognosis and mammography is the most widely-used technique, particularly in screening programs. However, mammography is a highly-skilled and often time-consuming task. Deep learning methods can facilitate the detection process and assist clinicians in disease diagnosis. There has been much research showing Deep Neural Networks’ successful use in medical imaging to predict early and accurate diagnosis. This paper proposes a patch-based Convolutional Neural Network (CNN) classiﬁcation approach to classify patches (small sections) obtained from mammogram images into either benign or malignant cases. A novel patch extraction approach method, which we call Overlapping Patch Extraction , is developed and compared with the two different techniques, Non-Overlapping Patch Extraction , and a Region-Based-Extraction . Experimentation is conducted using images from the Curated Breast Imaging Subset of Digital Database for Screening Mammography. Five deep learning models, three conﬁgurations of EfﬁcientNet-V2 (B0, B2, and L), ResNet-101, and MobileNet-V3L, are trained on the patches extracted using the discussed methods. Preliminary results indicate that the proposed patch extraction approach, Overlapping, produces a more robust patch dataset. Promising results are obtained using the Overlapping patch extraction technique trained on the EfﬁcientNet-V2L model achieving an AUC of 0.90.",2023.0,https://www.semanticscholar.org/paper/51a9765813034c91a4e6e4a3178ff42d00b30cc0,1,True,International Conference on Agents and Artificial Intelligence,Computer Science,JournalArticle,{'pages': '869-876'},"Yumnah Hasan, Aidan Murphy, Meghana Kshirsagar, C. Ryan","{'DBLP': 'conf/icaart/HasanM0R23', 'DOI': '10.5220/0011790800003393', 'CorpusId': 257360550}",10.5220/0011790800003393,,,"AUC, PPR, ROC",automatic,Hasan2023ACN
52,36c2e396f089e6f3a11e1df658a0dc94f69b6267,CBIS-DDSM,Applied Deep Learning Architectures for Breast Cancer Screening Classification,": Breast cancer (BC) became the most diagnosed cancer, making it one of the deadliest diseases. Mammography is a modality used for early detection of breast cancer. The objective of the present paper is to evaluate and compare deep learning techniques applied to mammogram images. The paper conducts an experimental evaluation of eight deep Convolutional Neural Network (CNN) architectures for a binary classification of breast screening mammograms, namely VGG16, VGG19, DenseNet201, Inception ResNet V2, Inception V3, ResNet 50, MobileNet V2 and Xception. This evaluation was based on four performance metrics (accuracy, precision, recall and f1-score), as well as Scott Knott statistical test and Borda count voting system. The data was extracted from the CBIS-DDSM dataset with 4000 images. And results have shown that DenseNet201 was the most efficient model for the binary classification with an accuracy of 84.27%.",2023.0,https://www.semanticscholar.org/paper/36c2e396f089e6f3a11e1df658a0dc94f69b6267,1,True,International Conference on Agents and Artificial Intelligence,Computer Science,JournalArticle,{'pages': '617-624'},"Asma Zizaan, A. Idri, Hasnae Zerouaoui","{'DBLP': 'conf/icaart/ZizaanIZ23', 'DOI': '10.5220/0011723700003393', 'CorpusId': 257359096}",10.5220/0011723700003393,,,"F1, F1-score, accuracy, precision, recall",automatic,Zizaan2023AppliedDL
53,eed5df6f18d7ead20c9ad313d971364ea8f38041,"VinDr-Mammo, CMMD",Unsupervised domain adaptation of dynamic extension networks based on class decision boundaries,"In response to the problems of inaccurate feature alignment, loss of source domain information, imbalanced sample distribution, and biased class decision boundaries in traditional unsupervised domain adaptation methods, this paper proposes a class decision boundary-based dynamic expansion network unsupervised domain adaptation method called CDE-Net. Specifically, our method dynamically expands the autoencoder-based network structure, which can preserve source domain feature information while gradually adapting to the target domain data distribution and learning useful feature information from the target domain. Meanwhile, by minimizing clustering loss and conditional entropy loss, CDE-Net can explore the intrinsic structure of the data and push class decision boundaries away from dense data areas. We experimentally verify our method on three medical image datasets, chest X-rays, intracranial hemorrhage, and mammography, and achieve an average AUC improvement of 25.8% or more compared to non-transfer methods. In addition, we compare our method with previous unsupervised domain adaptation methods, and the experimental results show that our method achieves better classification accuracy and generalization performance.",2024.0,https://www.semanticscholar.org/paper/eed5df6f18d7ead20c9ad313d971364ea8f38041,1,True,Multim. Syst.,Computer Science,JournalArticle,"{'volume': '30', 'pages': '80', 'name': 'Multim. Syst.'}","Yuanjiao Chen, Diao Wang, Darong Zhu, Zhe Xu, Bishi He","{'DBLP': 'journals/mms/ChenWZXH24', 'DOI': '10.1007/s00530-024-01278-z', 'CorpusId': 268472248}",10.1007/s00530-024-01278-z,,,"AUC, accuracy",automatic,chen2024unsupervised
54,28e31e3a9963c9b5c4d59e0606495aee9de949c1,VinDr-Mammo,An Approach to Classifying Breast Density Level Using Deep Learning-Based Segmentation Model on Full-Field Digital Mammograms,,2023.0,https://www.semanticscholar.org/paper/28e31e3a9963c9b5c4d59e0606495aee9de949c1,0,False,2023 7th International Symposium on Multidisciplinary Studies and Innovative Technologies (ISMSIT),,,"{'pages': '1-6', 'name': '2023 7th International Symposium on Multidisciplinary Studies and Innovative Technologies (ISMSIT)'}","Muhammet Üsame Öziç, Ayşe Sidenur Yilmaz, Halil İbrahim Sandiraz, Baıhaqı Hılmı Estanto","{'DOI': '10.1109/ISMSIT58785.2023.10304947', 'CorpusId': 265056072}",10.1109/ISMSIT58785.2023.10304947,,,PPR,automatic,zi2023AnAT
55,25b5b4835cbf5706eb839e7a1de26c17ecf0c903,"MIAS, VinDr-Mammo",A Novel Transparency Strategy-based Data Augmentation Approach for BI-RADS Classification of Mammograms,,2022.0,https://www.semanticscholar.org/paper/25b5b4835cbf5706eb839e7a1de26c17ecf0c903,2,True,Symposium on Software Performance,Computer Science,JournalArticle,"{'pages': '681-685', 'name': '2023 IEEE Statistical Signal Processing Workshop (SSP)'}","Sam B. Tran, Huyen T. X. Nguyen, Chi Phan, Hieu Pham, H. Nguyen","{'ArXiv': '2203.10609', 'DBLP': 'conf/ssp/TranNPNP23', 'DOI': '10.1109/SSP53291.2023.10207998', 'CorpusId': 258187636}",10.1109/SSP53291.2023.10207998,2203.10609,,PPR,automatic,Tran2022ANT
56,783422df8cc8d13f6889f1462a15201a5172b00c,CMMD,Hybrid Deep Learning and Active Contour Approach for Enhanced Breast Lesion Segmentation and Classification in Mammograms,,2025.0,https://www.semanticscholar.org/paper/783422df8cc8d13f6889f1462a15201a5172b00c,0,True,Intelligent Medicine,,JournalArticle,{'name': 'Intelligence-Based Medicine'},"Abdala Nour, B. Boufama","{'DOI': '10.1016/j.ibmed.2025.100224', 'CorpusId': 276366343}",10.1016/j.ibmed.2025.100224,,,PPR,automatic,nour2025hybrid
